x,y
1.122087107970884068e+00,3.598862105996666894e-01
1.121726321188416309e+00,3.579031348695634329e-01
1.121363930102474482e+00,3.559203512446788009e-01
1.120999198039404732e+00,3.539379970164317490e-01
1.120633190036837812e+00,3.519558782295471033e-01
1.120265893378715960e+00,3.499739974644122120e-01
1.119896375212680928e+00,3.479925297062772538e-01
1.119525138647994966e+00,3.460113909822234435e-01
1.119137288620381421e+00,3.440334297860303536e-01
1.118748343014813740e+00,3.420556837158310048e-01
1.118358245825350705e+00,3.400781647208647729e-01
1.117967111783392919e+00,3.381008503725411174e-01
1.117574325135959112e+00,3.361238635612864845e-01
1.117180468052999087e+00,3.341470899004816975e-01
1.116786104892048659e+00,3.321704169829488018e-01
1.116379077390123875e+00,3.301963371366746225e-01
1.115964927230758796e+00,3.282237150683386950e-01
1.115550384387823613e+00,3.262511755640723488e-01
1.115134730390667350e+00,3.242788698177620499e-01
1.114718168936871256e+00,3.223067556117891752e-01
1.114300999241236267e+00,3.203347699585514796e-01
1.113883025788295456e+00,3.183629544512301401e-01
1.113452575540150535e+00,3.163938498318651371e-01
1.113014974910477850e+00,3.144262970846025684e-01
1.112576956585399346e+00,3.124588372631132427e-01
1.112138333606018437e+00,3.104915121757957364e-01
1.111699385040164634e+00,3.085242597050856794e-01
1.111260062103512691e+00,3.065570907851374871e-01
1.110821467323847456e+00,3.045897614904332640e-01
1.110360526018819849e+00,3.026275458042736455e-01
1.109900783782382883e+00,3.006650485996103517e-01
1.109440876979069124e+00,2.987025899551748465e-01
1.108980950009552657e+00,2.967401360359739337e-01
1.108521022409307832e+00,2.947776822645914452e-01
1.108061858579790115e+00,2.928150496625980814e-01
1.107587120661902791e+00,2.908561571838442217e-01
1.107106446989956527e+00,2.888986815075262893e-01
1.106626179299231794e+00,2.869411061861060208e-01
1.106146220240368683e+00,2.849834551950450878e-01
1.105666591905903884e+00,2.830257231237300886e-01
1.105188096122711405e+00,2.810677139412876002e-01
1.104695349238652202e+00,2.791132776044450980e-01
1.104194704896407586e+00,2.771608141746468856e-01
1.103695155527707472e+00,2.752080703024229469e-01
1.103196267839489542e+00,2.732551573942356149e-01
1.102698058679529636e+00,2.713020711847280442e-01
1.102202026772779231e+00,2.693484308519733528e-01
1.101686369951822897e+00,2.673999096427749911e-01
1.101166959180120974e+00,2.654523546261748357e-01
1.100649318448317260e+00,2.635043283750535537e-01
1.100132775179722078e+00,2.615560111158742873e-01
1.099617348355250712e+00,2.596073980972123385e-01
1.099101249138544345e+00,2.576589950097333270e-01
1.098561973815707526e+00,2.557168484528027919e-01
1.098025159131860162e+00,2.537740185945124849e-01
1.097490847183656859e+00,2.518304988636406727e-01
1.096958105013585261e+00,2.498865488096091714e-01
1.096426984274281091e+00,2.479421551345408481e-01
1.095879449223487789e+00,2.460023795913933997e-01
1.095324655853304074e+00,2.440646083408088418e-01
1.094771993210547079e+00,2.421262271619847584e-01
1.094222662880979691e+00,2.401868988268920091e-01
1.093675987396289129e+00,2.382468220714806517e-01
1.093117642998655548e+00,2.363101461422003891e-01
1.092546548773208448e+00,2.343771149505374796e-01
1.091977718058670277e+00,2.324434177019857328e-01
1.091410974903363140e+00,2.305091065303440656e-01
1.090848537217792735e+00,2.285735388998723083e-01
1.090280536759076657e+00,2.266396519145595645e-01
1.089690816334405010e+00,2.247122216750288559e-01
1.089106755401064941e+00,2.227830687447453495e-01
1.088525360786969598e+00,2.208531125124946759e-01
1.087946542644019798e+00,2.189223801070014630e-01
1.087365067012739273e+00,2.169925285931542380e-01
1.086760137619064537e+00,2.150698221276010624e-01
1.086159383048811877e+00,2.131458023385654210e-01
1.085564559427699916e+00,2.112199409259050142e-01
1.084973483757995627e+00,2.092929299293115886e-01
1.084370378424261760e+00,2.073697570554889347e-01
1.083753017814411024e+00,2.054510025643356830e-01
1.083139182319127869e+00,2.035311194967336090e-01
1.082529286836277027e+00,2.016099777262559678e-01
1.081926771098003393e+00,1.996865100852686092e-01
1.081302530233267500e+00,1.977700686862594037e-01
1.080670221551713883e+00,1.958561867845967641e-01
1.080044951148786181e+00,1.939399958076917785e-01
1.079423786117905237e+00,1.920224732516926103e-01
1.078808171422846129e+00,1.901031565114164323e-01
1.078159816180235486e+00,1.881946621269464381e-01
1.077515782675953826e+00,1.862846989858749081e-01
1.076877900123982768e+00,1.843726675917373437e-01
1.076247878399322122e+00,1.824580361860370092e-01
1.075603772217889054e+00,1.805482004707783250e-01
1.074943171143308396e+00,1.786438989131086119e-01
1.074290208971633520e+00,1.767369703630594091e-01
1.073642356255212649e+00,1.748283006537911799e-01
1.073003405464328486e+00,1.729166259719726317e-01
1.072327647211148038e+00,1.710176824498694792e-01
1.071656371165985888e+00,1.691171229533426357e-01
1.070994735994866609e+00,1.672131804377668396e-01
1.070341600419392636e+00,1.653063177382951832e-01
1.069665034203049814e+00,1.634078153204174821e-01
1.068980652408582088e+00,1.615119303656588901e-01
1.068303600497457762e+00,1.596134276132100682e-01
1.067632697557234778e+00,1.577127335603743519e-01
1.066962319224693090e+00,1.558120300777880163e-01
1.066259784916440134e+00,1.539228179450794209e-01
1.065565708415541657e+00,1.520304606814588122e-01
1.064885531519074613e+00,1.501330654460559522e-01
1.064211578119899082e+00,1.482334976001415672e-01
1.063492427317709987e+00,1.463505264569770481e-01
1.062788472908342108e+00,1.444618306312787648e-01
1.062092149927159390e+00,1.425703171178269724e-01
1.061406623393750692e+00,1.406748457848142619e-01
1.060683991427558315e+00,1.387932730413715121e-01
1.059963175242108369e+00,1.369109568491118367e-01
1.059255432632121074e+00,1.350236681588782572e-01
1.058562105515353347e+00,1.331310610600190125e-01
1.057826459936566987e+00,1.312546830352837868e-01
1.057095759181383210e+00,1.293761637756926652e-01
1.056377258427571242e+00,1.274929722593986237e-01
1.055668087568880198e+00,1.256062323348305088e-01
1.054928546976851234e+00,1.237314415301763171e-01
1.054184389821402279e+00,1.218582517739837806e-01
1.053451060214051882e+00,1.199807571962914904e-01
1.052740323611060180e+00,1.180945985356859906e-01
1.051982828514024471e+00,1.162269535683586597e-01
1.051226078222253335e+00,1.143587760612195386e-01
1.050490069506129442e+00,1.124823511097385043e-01
1.049766218476295920e+00,1.106012345496412280e-01
1.048992561882627461e+00,1.087401989256926577e-01
1.048230489510467267e+00,1.068742318627505933e-01
1.047480831182884264e+00,1.050032357512129394e-01
1.046752043278736499e+00,1.031240220989731726e-01
1.045961142555227541e+00,1.012701271576311318e-01
1.045184504739000486e+00,9.941014763686233102e-02
1.044435261723783759e+00,9.753894665716383860e-02
1.043684324968124022e+00,9.566874397901338478e-02
1.042879332001992010e+00,9.382084124165032679e-02
1.042106224584193885e+00,9.195939154250985792e-02
1.041348471930655162e+00,9.009171247441671859e-02
1.040567941073514913e+00,8.823410635501631460e-02
1.039766046687960577e+00,8.638493298637310580e-02
1.038980466225191801e+00,8.452877423742720386e-02
1.038222771079970075e+00,8.266097974413087746e-02
1.037415523852503574e+00,8.081436304675645999e-02
1.036600227625033233e+00,7.897103240303161853e-02
1.035821483013092958e+00,7.711191566875989778e-02
1.035058363512025625e+00,7.524666809731420103e-02
1.034210228955977584e+00,7.341816434366378596e-02
1.033407413545165410e+00,7.156934456190561233e-02
1.032625250746980639e+00,6.971183988806993470e-02
1.031815966202124235e+00,6.786710883240262837e-02
1.030980994414639085e+00,6.603271352422809826e-02
1.030168493306568900e+00,6.418825610527729986e-02
1.029397124344837433e+00,6.232606703669216902e-02
1.028543174175315045e+00,6.050082320558388543e-02
1.027696818480813734e+00,5.867155891328474510e-02
1.026906137317249668e+00,5.681748731276297509e-02
1.026096532197010802e+00,5.497252695909424919e-02
1.025217962310560837e+00,5.315845056684925102e-02
1.024400168151864188e+00,5.131632897100580487e-02
1.023612567581322574e+00,4.946130401415236438e-02
1.022733187278805245e+00,4.764913530430907318e-02
1.021879015552862091e+00,4.582389092893063287e-02
1.021058501450256228e+00,4.398307218877428593e-02
1.020241881279116747e+00,4.214327744716210578e-02
1.019343197502418086e+00,4.033987170986703258e-02
1.018489364758005111e+00,3.851402181273758107e-02
1.017725850366379303e+00,3.664877426268635385e-02
1.016793668961769814e+00,3.486379342964741196e-02
1.015914270591683710e+00,3.305011851143128260e-02
1.015120026749471105e+00,3.119840361376104848e-02
1.014232279239775769e+00,2.939478854201334548e-02
1.013322796334960696e+00,2.759601144405792947e-02
1.012489170759348855e+00,2.576252589829827744e-02
1.011672285815145234e+00,2.392536841487223273e-02
1.010715361636491005e+00,2.215199508506674603e-02
1.009825888719349418e+00,2.034575192694745155e-02
1.009064536867268380e+00,1.847944499623830825e-02
1.008093174187720376e+00,1.671855182268708676e-02
1.007111322567081357e+00,1.495995140371110532e-02
1.006371921996139784e+00,1.308483940759783658e-02
1.005462889932580151e+00,1.129879693359076356e-02
1.004363681155685750e+00,9.609270885530506179e-03
1.003611668914400790e+00,7.748855360267608954e-03
1.002881893418357429e+00,5.899537849369255321e-03
1.001533771583415611e+00,4.401096752618266494e-03
1.000558249729415650e+00,2.721924229733504053e-03
1.000216048211015174e+00,7.355566094071528359e-04
1.000033336179151799e+00,-1.271085423417936486e-03
9.993549930582955598e-01,-3.070049751941673032e-03
9.980637620012524636e-01,-4.617783759969983082e-03
9.969945953367037594e-01,-6.225521913188264943e-03
9.963736624287475863e-01,-8.143124720366372304e-03
9.952678568450981089e-01,-9.826217202132002046e-03
9.942066826832914872e-01,-1.152814432048643138e-02
9.934488531217037233e-01,-1.339588428040043230e-02
9.924859556593769172e-01,-1.515925529201063438e-02
9.914325507080179456e-01,-1.687604831085866286e-02
9.906133965744871039e-01,-1.871736263420592516e-02
9.897018389957873419e-01,-2.051091505032740653e-02
9.886552022537912210e-01,-2.223350314171191472e-02
9.877952333775423810e-01,-2.405359998219003606e-02
9.869065742730382951e-01,-2.586162945362572088e-02
9.858636624167050888e-01,-2.758647526186451884e-02
9.849745484676117879e-01,-2.939164688844389528e-02
9.840730955725858209e-01,-3.119446159892525633e-02
9.830505436256369300e-01,-3.293040421668622098e-02
9.821438794907537684e-01,-3.472662172406926206e-02
9.812146787869957532e-01,-3.651529281021519135e-02
9.802170693186738060e-01,-3.826533168395947204e-02
9.792898671462217930e-01,-4.005136425430154412e-02
9.783460789909166344e-01,-4.183203925835937698e-02
9.773637302965338947e-01,-4.359123610486728001e-02
9.764037102664225865e-01,-4.536055254934095310e-02
9.754642830766948602e-01,-4.714307891805986223e-02
9.744881997019642084e-01,-4.890660364083847245e-02
9.735049770389579971e-01,-5.066377057378134569e-02
9.725675330818935871e-01,-5.244749687134164090e-02
9.715704788834874650e-01,-5.419925060052837446e-02
9.705915840587650001e-01,-5.596015591446148324e-02
9.696547428933470769e-01,-5.774476024678681929e-02
9.686383891330788698e-01,-5.948538750047119295e-02
9.676632688749843281e-01,-6.124866647132496539e-02
9.667042299009890316e-01,-6.302151797346455808e-02
9.656909133147522084e-01,-6.476348665917956715e-02
9.647201654761632383e-01,-6.652872119343104795e-02
9.637372347651993465e-01,-6.828843861953108607e-02
9.627266856054620403e-01,-7.003201081154927787e-02
9.617442863949244858e-01,-7.179094486057974178e-02
9.607553174101505222e-01,-7.354697710174892822e-02
9.597449242686887372e-01,-7.529096440464734530e-02
9.587486217902639885e-01,-7.704228431166910973e-02
9.577577307566279563e-01,-7.879717442429806651e-02
9.567305707551712057e-01,-8.053144675979891087e-02
9.557364676185399199e-01,-8.228471850045572522e-02
9.547438848367240105e-01,-8.403890901625278576e-02
9.536976647840542665e-01,-8.576175021719681379e-02
9.527095543548433909e-01,-8.751818506391606522e-02
9.516985870742390441e-01,-8.926194633193033912e-02
9.506507685957723552e-01,-9.098354110824712071e-02
9.496665012248600712e-01,-9.274244752493249200e-02
9.486331167814628929e-01,-9.447301818064818280e-02
9.475949253000621741e-01,-9.620045896262967300e-02
9.465918617538525703e-01,-9.794877864865547679e-02
9.455527227112981992e-01,-9.967569347650438727e-02
9.445230922607095181e-01,-1.014080469872582907e-01
9.434975929049886911e-01,-1.031433018024632692e-01
9.424557686508396870e-01,-1.048686053172200178e-01
9.414202143071420670e-01,-1.065973926093326390e-01
9.403877197144601130e-01,-1.083283116580683741e-01
9.393397570147545839e-01,-1.100500934044872925e-01
9.382985558994644260e-01,-1.117756375131118973e-01
9.372620106767940440e-01,-1.135041544939922320e-01
9.361936290452098630e-01,-1.152133411109447364e-01
9.351604095084690149e-01,-1.169438372012879673e-01
9.341148022706161624e-01,-1.186670503936777810e-01
9.330417866130803484e-01,-1.203730978581034200e-01
9.320066434426005353e-01,-1.221025058958839921e-01
9.309387940140135820e-01,-1.238120250680917467e-01
9.298755936572267178e-01,-1.255243216839903864e-01
9.288283483131298812e-01,-1.272465398442558793e-01
9.277486159575496494e-01,-1.289484788598466158e-01
9.266942287335360184e-01,-1.306660684297166197e-01
9.256248879998066892e-01,-1.323746551548982131e-01
9.245408947454687443e-01,-1.340738517016978881e-01
9.234851214730251945e-01,-1.357907926595797177e-01
9.224060955925825755e-01,-1.374931581432501937e-01
9.213273658115860298e-01,-1.391956490315480188e-01
9.202542734305032557e-01,-1.409018762473976671e-01
9.191708582084990864e-01,-1.426014686769156714e-01
9.180880194857835574e-01,-1.443012888754140466e-01
9.170077645623276874e-01,-1.460028695262521881e-01
9.159122312121991127e-01,-1.476947811318141679e-01
9.148298237801122390e-01,-1.493951041919915068e-01
9.137452865636719324e-01,-1.510940278312288276e-01
9.126392687579658602e-01,-1.527789800370557005e-01
9.115565283820662446e-01,-1.544789985797449527e-01
9.104546421950547863e-01,-1.561667796772657768e-01
9.093544165720874872e-01,-1.578555393160269438e-01
9.082658165342885059e-01,-1.595519202166446049e-01
9.071457795952243552e-01,-1.612276990117661180e-01
9.060538607479489137e-01,-1.629218258759527749e-01
9.049439320076320126e-01,-1.646043288904218138e-01
9.038289270465102998e-01,-1.662833721096763084e-01
9.027304218476465136e-01,-1.679733556984565057e-01
9.016077869460367156e-01,-1.696473392665641677e-01
9.005013219175969086e-01,-1.713319726109806818e-01
8.993819527291776472e-01,-1.730082097130334062e-01
8.982545035941931211e-01,-1.746789516305378431e-01
8.971451581919909213e-01,-1.763618393216484503e-01
8.960189105990762348e-01,-1.780333725378851484e-01
8.948956329878088312e-01,-1.797068545822650409e-01
8.937701700025997287e-01,-1.813789611582131145e-01
8.926377814239332409e-01,-1.830464053600709406e-01
8.915110761709628129e-01,-1.847176458353123052e-01
8.903803972595859539e-01,-1.863861978719320300e-01
8.892406639331528195e-01,-1.880485572301119346e-01
8.881097621984473944e-01,-1.897169604671513909e-01
8.869682032099935887e-01,-1.913781652342284589e-01
8.858289708098837645e-01,-1.930409072589913122e-01
8.846931987763138050e-01,-1.947060457912289932e-01
8.835385008327335532e-01,-1.963580856783289363e-01
8.824017305964966251e-01,-1.980225031040468708e-01
8.812478757754411696e-01,-1.996751909917627299e-01
8.800995733427536827e-01,-2.013317264850198740e-01
8.789537072782112048e-01,-2.029899632486968364e-01
8.777896014282335901e-01,-2.046353836433786044e-01
8.766468370075932715e-01,-2.062957423059659789e-01
8.754808008672343433e-01,-2.079398584580832154e-01
8.743244671489682762e-01,-2.095907477759436088e-01
8.731646983465454204e-01,-2.112392909289130816e-01
8.719943423775283753e-01,-2.128802695825702251e-01
8.708395824631557369e-01,-2.145323251937509001e-01
8.696666367992104130e-01,-2.161714721695418284e-01
8.685035107886170946e-01,-2.178175645451569387e-01
8.673295686955349026e-01,-2.194560425636357115e-01
8.661529565216947724e-01,-2.210925802967492471e-01
8.649843527493920048e-01,-2.227348724222971699e-01
8.638057743526931231e-01,-2.243699616925016738e-01
8.626298999042648630e-01,-2.260069818298706956e-01
8.614495536854011037e-01,-2.276408021709528384e-01
8.602648403045900505e-01,-2.292714778480270388e-01
8.590839240545266042e-01,-2.309049170883041568e-01
8.578985522026389976e-01,-2.325351312216155653e-01
8.567106098182911689e-01,-2.341634280843084281e-01
8.555241135630778926e-01,-2.357927946657113194e-01
8.543279812174582322e-01,-2.374150999890076719e-01
8.531393620573983760e-01,-2.390429116263590448e-01
8.519403613139433507e-01,-2.406631447637407883e-01
8.507460469515992774e-01,-2.422868217154758586e-01
8.495512885216766064e-01,-2.439101856600076335e-01
8.483458408200964529e-01,-2.455255704576099207e-01
8.471506951789601336e-01,-2.471486282081103436e-01
8.459377390052685852e-01,-2.487584404713826247e-01
8.447387902022822637e-01,-2.503786652531254653e-01
8.435276275295873205e-01,-2.519898273128049482e-01
8.423185280684771792e-01,-2.536025350980473103e-01
8.411110201709686152e-01,-2.552164380938109489e-01
8.398922324652215998e-01,-2.568217934072589137e-01
8.386859649317525145e-01,-2.584366236893547719e-01
8.374624491995210640e-01,-2.600384087153056467e-01
8.362499411029573615e-01,-2.616485141914060009e-01
8.350256936170179500e-01,-2.632497563015975262e-01
8.338035028564446671e-01,-2.648525571961117264e-01
8.325819798207440003e-01,-2.664558786472038809e-01
8.313522570343607754e-01,-2.680528790529010941e-01
8.301308704233768543e-01,-2.696562973102936134e-01
8.288988060847997108e-01,-2.712514945084523732e-01
8.276710110082221572e-01,-2.728499764910379821e-01
8.264363974063760887e-01,-2.744432149094918616e-01
8.252024389476686483e-01,-2.760369569718510996e-01
8.239661906362644173e-01,-2.776289493295593935e-01
8.227271241524527490e-01,-2.792187342801862870e-01
8.214893797364093420e-01,-2.808095488274780505e-01
8.202484182533847923e-01,-2.823978402670365151e-01
8.190048217396143082e-01,-2.839840645551163223e-01
8.177611655840331117e-01,-2.855702431082037807e-01
8.165119256155201066e-01,-2.871520424673589811e-01
8.152655177679415388e-01,-2.887360636305796313e-01
8.140132064478425855e-01,-2.903154541965358715e-01
8.127628423388698620e-01,-2.918963809202412829e-01
8.115119079142227854e-01,-2.934768622606904742e-01
8.102540275021378191e-01,-2.950517889374913993e-01
8.090011100601842697e-01,-2.966306852993301768e-01
8.077373848310901439e-01,-2.982009370290000794e-01
8.064816153290680356e-01,-2.997775542941699123e-01
8.052142612858248505e-01,-3.013448997989504607e-01
8.039541858176142419e-01,-3.029180717770070252e-01
8.026863646655907347e-01,-3.044850394629410872e-01
8.014196889746916241e-01,-3.060529280249643658e-01
8.001525874302778396e-01,-3.076204776664185347e-01
7.988795460988096231e-01,-3.091831803792846056e-01
7.976118249077622790e-01,-3.107502289375765891e-01
7.963320044115592689e-01,-3.123073937202943129e-01
7.950633387810452923e-01,-3.138736777686802482e-01
7.937804519132970471e-01,-3.154283316854407104e-01
7.925057322919378811e-01,-3.169896690785310445e-01
7.912215119407249864e-01,-3.185432250935525955e-01
7.899403443260224478e-01,-3.200992820180381115e-01
7.886556329996388115e-01,-3.216524320462520459e-01
7.873688167640504609e-01,-3.232038262546250706e-01
7.860837531953899227e-01,-3.247566848530754613e-01
7.847920832386469092e-01,-3.263040263556702958e-01
7.835049678438165133e-01,-3.278551797710851923e-01
7.822104612892101239e-01,-3.294001505672275454e-01
7.809188458746911810e-01,-3.309475460779099931e-01
7.796214794375602164e-01,-3.324901203733761079e-01
7.783254782979195374e-01,-3.340338429916181462e-01
7.770252308558287524e-01,-3.355739960973066482e-01
7.757249525904743592e-01,-3.371141253821263728e-01
7.744220551331616464e-01,-3.386520458096633490e-01
7.731178344256096624e-01,-3.401888466825989665e-01
7.718129616415985161e-01,-3.417250943549891007e-01
7.705066925638770492e-01,-3.432601463869212610e-01
7.691976474139093911e-01,-3.447928295751276906e-01
7.678884748804351013e-01,-3.463254009997342453e-01
7.665753512897568456e-01,-3.478545885477967725e-01
7.652632612160787939e-01,-3.493846598986274921e-01
7.639461484369211020e-01,-3.509104162843005859e-01
7.626311284094507981e-01,-3.524379690117191433e-01
7.613101112177445007e-01,-3.539603546122410682e-01
7.599921504130994210e-01,-3.554853710681760148e-01
7.586685161349513429e-01,-3.570054863598517980e-01
7.573464284387688705e-01,-3.585269320427940665e-01
7.560209914432121092e-01,-3.600454757442033138e-01
7.546946590453593728e-01,-3.615632364439630431e-01
7.533681397486456932e-01,-3.630808347958752735e-01
7.520373333390507620e-01,-3.645946626076259078e-01
7.507087833293629719e-01,-3.661104835317589012e-01
7.493733772464373777e-01,-3.676202535165609131e-01
7.480427225683050629e-01,-3.691342272051845730e-01
7.467028512452175137e-01,-3.706400414243934960e-01
7.453700215507601534e-01,-3.721521006850883606e-01
7.440263121721402140e-01,-3.736544996632400473e-01
7.426900598566537059e-01,-3.751635290100814868e-01
7.413442451059297778e-01,-3.766640425418478766e-01
7.400036085155468069e-01,-3.781691725304693330e-01
7.386556554278969067e-01,-3.796677654290829262e-01
7.373107545985602140e-01,-3.811690861659718932e-01
7.359606016432643782e-01,-3.826656974045993809e-01
7.346115515800129003e-01,-3.841632949307894895e-01
7.332591410086978234e-01,-3.856578663907319071e-01
7.319062359261675477e-01,-3.871519898594991682e-01
7.305521406646119376e-01,-3.886450351451194440e-01
7.291957308044657582e-01,-3.901359687347006333e-01
7.278392462659992734e-01,-3.916268436118051088e-01
7.264789730619597430e-01,-3.931142485496634809e-01
7.251200472434266020e-01,-3.946028985408696066e-01
7.237569905778803436e-01,-3.960877531101834603e-01
7.223945923464987207e-01,-3.975732220918564153e-01
7.210287531355087376e-01,-3.990555177498397166e-01
7.196629286849209883e-01,-4.005378349401286231e-01
7.182943085592752297e-01,-4.020175636994741120e-01
7.169251017929957337e-01,-4.034967563672477442e-01
7.155537030527744369e-01,-4.049739107739879773e-01
7.141811556917312398e-01,-4.064500043447004662e-01
7.128069812623606394e-01,-4.079245774558122872e-01
7.114311329486178170e-01,-4.093975956114844772e-01
7.100541863383642571e-01,-4.108695809722650027e-01
7.086750747351453494e-01,-4.123395457460034552e-01
7.072953599939900693e-01,-4.138089373672583782e-01
7.059130208821131625e-01,-4.152758692327155887e-01
7.045305425619643458e-01,-4.167426615677776169e-01
7.031450099328186987e-01,-4.182065795239113259e-01
7.017597730490097163e-01,-4.196707674455131265e-01
7.003714753983600882e-01,-4.211320640736759269e-01
6.989830891882130581e-01,-4.225932678740105808e-01
6.975921626538896803e-01,-4.240520624374751746e-01
6.962005274893612317e-01,-4.255101747816645852e-01
6.948069444085491764e-01,-4.269664317641890805e-01
6.934121232873172724e-01,-4.284214992008617551e-01
6.920158579606890958e-01,-4.298751846344862626e-01
6.906180303168829582e-01,-4.313273665348043573e-01
6.892192442576803302e-01,-4.327786265951852895e-01
6.878184197497190233e-01,-4.342279166792935019e-01
6.864169190827860145e-01,-4.356765553791986378e-01
6.850130671767789003e-01,-4.371229119162702847e-01
6.836087945518609654e-01,-4.385688637125561007e-01
6.822019534529315532e-01,-4.400123120005707822e-01
6.807948904786077504e-01,-4.414555486369428627e-01
6.793851091359214278e-01,-4.428961247532202661e-01
6.779752391343154549e-01,-4.443366193838423350e-01
6.765625638872944103e-01,-4.457743572923394959e-01
6.751498718466950599e-01,-4.472120844572449183e-01
6.737343465074504545e-01,-4.486470160650370964e-01
6.723188190369783213e-01,-4.500819516672919240e-01
6.709004849693469552e-01,-4.515141068770536781e-01
6.694821102555699177e-01,-4.529462281615812547e-01
6.680610064509100443e-01,-4.543756349203089129e-01
6.666397742163188145e-01,-4.558049204542868327e-01
6.652159373661891140e-01,-4.572316047985106602e-01
6.637918388294516969e-01,-4.586580344532565912e-01
6.623653033953105229e-01,-4.600820205509500438e-01
6.609383312332212101e-01,-4.615055754852244729e-01
6.595091306522583574e-01,-4.629268868237084722e-01
6.580792778243129693e-01,-4.643475483192741615e-01
6.566475534690363602e-01,-4.657663180559071803e-01
6.552147042870599680e-01,-4.671839571886763354e-01
6.537804625251556478e-01,-4.686001828536751068e-01
6.523446356215016895e-01,-4.700148058112145755e-01
6.509078827911682907e-01,-4.714284849384811071e-01
6.494690961703355470e-01,-4.728400974081047869e-01
6.480298385579658094e-01,-4.742512275104075470e-01
6.465881096447887444e-01,-4.756598347216146050e-01
6.451463534632061458e-01,-4.770684132657062593e-01
6.437016991494566298e-01,-4.784740200314675507e-01
6.422574087041935664e-01,-4.798800012944999804e-01
6.408098872061391837e-01,-4.812826551701202549e-01
6.393627098290648458e-01,-4.826856647358612196e-01
6.379126957767017325e-01,-4.840857415370005135e-01
6.364626346212693964e-01,-4.854857704109117877e-01
6.350103074789916757e-01,-4.868834477323227827e-01
6.335575613066514178e-01,-4.882806902885848399e-01
6.321028407094442247e-01,-4.896758752232123202e-01
6.306472624765632196e-01,-4.910701672336045265e-01
6.291901195301066174e-01,-4.924628212030639496e-01
6.277316949765791021e-01,-4.938541356980463704e-01
6.262721388961746127e-01,-4.952442598791659822e-01
6.248108754898853423e-01,-4.966325924977121331e-01
6.233489175363435830e-01,-4.980201902854755613e-01
6.218848238258456451e-01,-4.994055378264055101e-01
6.204204737303321560e-01,-5.007906110874004169e-01
6.189535593249148038e-01,-5.021729715069203070e-01
6.174868253262658646e-01,-5.035555205892433550e-01
6.160171008769805834e-01,-5.049348929992364399e-01
6.145479897572506678e-01,-5.063149167411380436e-01
6.130754669388792655e-01,-5.076913014081745334e-01
6.116039840571761976e-01,-5.090687971454956884e-01
6.101286755511090565e-01,-5.104421954905515868e-01
6.086545226942704501e-01,-5.118168340988715759e-01
6.071767443537504638e-01,-5.131875736618859429e-01
6.056997521961305919e-01,-5.145591611448063762e-01
6.042196906016157332e-01,-5.159274340026864802e-01
6.027398730256846582e-01,-5.172959726725908647e-01
6.012575415425729375e-01,-5.186617855252966258e-01
5.997749020604306036e-01,-5.200272665278263817e-01
5.982903231105812791e-01,-5.213906360592803768e-01
5.968048558494534195e-01,-5.227530402644973151e-01
5.953180266037970680e-01,-5.241139557187458609e-01
5.938297506255220126e-01,-5.254732911500377135e-01
5.923406888467545039e-01,-5.268317642870087303e-01
5.908497882309644567e-01,-5.281882205362528060e-01
5.893586662507228624e-01,-5.295444328916028010e-01
5.878653300480142230e-01,-5.308982073144515867e-01
5.863720937108481968e-01,-5.322520918625497366e-01
5.848761452850512743e-01,-5.336029788745751956e-01
5.833801759812854426e-01,-5.349538430396811872e-01
5.818819900066800610e-01,-5.363022471970200211e-01
5.803833010311265639e-01,-5.376500934518928521e-01
5.788828781986796734e-01,-5.389960076904555253e-01
5.773814830553515298e-01,-5.403408388372521465e-01
5.758788235889390483e-01,-5.416842554834616630e-01
5.743747360141120417e-01,-5.430260746841901742e-01
5.728698396551840100e-01,-5.443669854275311470e-01
5.713630736399030186e-01,-5.457057962345541746e-01
5.698559396320244108e-01,-5.470441921000256391e-01
5.683465094440959264e-01,-5.483799984866287724e-01
5.668370317233522027e-01,-5.497157511631580729e-01
5.653250567228106371e-01,-5.510486761981628900e-01
5.638129087401272388e-01,-5.523814052331671443e-01
5.622991345704877464e-01,-5.537122862116891087e-01
5.607848927535692418e-01,-5.550426357605563465e-01
5.592691032575867194e-01,-5.563712204596453770e-01
5.577523371887684878e-01,-5.576986913236413601e-01
5.562343292870781664e-01,-5.590247409327959716e-01
5.547149950605867463e-01,-5.603492716838511800e-01
5.531947373043851757e-01,-5.616727417853685234e-01
5.516728230809629929e-01,-5.629943072360371614e-01
5.501503160798854042e-01,-5.643151897569091968e-01
5.486258495396577617e-01,-5.656338101357989423e-01
5.471007562157155224e-01,-5.669517056383116538e-01
5.455740966950534121e-01,-5.682677858144901117e-01
5.440464503510413774e-01,-5.695827211170442217e-01
5.425176459125795603e-01,-5.708963088069152203e-01
5.409876854642048372e-01,-5.722085508686880484e-01
5.394569995280600327e-01,-5.735199458435100706e-01
5.379250663515275921e-01,-5.748298843706628469e-01
5.363924032169246070e-01,-5.761389681680721964e-01
5.348580333467376491e-01,-5.774460516786946718e-01
5.333229518318040041e-01,-5.787522990761351238e-01
5.317863167956450310e-01,-5.800567187154798132e-01
5.302486633167202701e-01,-5.813599375529122648e-01
5.287099275318490887e-01,-5.826618782747579051e-01
5.271697209433360287e-01,-5.839620787914213684e-01
5.256288762223971789e-01,-5.852615229341514569e-01
