s,A_x,A_y,A_z,B_x,B_y,B_z
3.6390114904081767,-0.430784955333681,0.0,0.0,-0.1438032398654857,-0.0818163630370721,0.0
3.6521014597981343,-0.4311546487027133,0.0,0.0,-0.14465830562594725,-0.08289912186032365,0.0
3.665191429188092,-0.43127767696430447,0.0,0.0,-0.14541517039489993,-0.08395548777175076,0.0
3.6782813985780494,-0.4311546487027133,0.0,0.0,-0.14607662158346782,-0.08498692797058618,0.0
3.691371367968007,-0.43078495533368094,0.0,0.0,-0.14664532535225686,-0.08599484957604965,0.0
3.704461337357964,-0.43016676488693917,0.0,0.0,-0.14712382965845447,-0.08698060172717813,0.0
3.7175513067479216,-0.42929700325654707,0.0,0.0,-0.1475145673978078,-0.08794547766186019,0.0
3.730641276137879,-0.4281713226257557,0.0,0.0,-0.1478198596079805,-0.08889071676271527,0.0
3.7437312455278366,-0.4267840565717505,0.0,0.0,-0.1480419187048281,-0.0898175065595005,0.0
3.756821214917794,-0.42512816114555224,0.0,0.0,-0.14818285172758408,-0.09072698467949426,0.0
3.7699111843077517,-0.42319514100004757,0.0,0.0,-0.1482446635728741,-0.09162024073882961,0.0
3.783001153697709,-0.4209749594010908,0.0,0.0,-0.14822926020093158,-0.09249831816905453,0.0
3.7960911230876664,-0.41845593069949394,0.0,0.0,-0.14813845180042243,-0.09336221597431078,0.0
3.809181092477624,-0.4156245935623303,0.0,0.0,-0.14797395590095241,-0.09421289041546406,0.0
3.8222710618675815,-0.41246556295763187,0.0,0.0,-0.14773740042466688,-0.09505125661831469,0.0
3.835361031257539,-0.4089613585553501,0.0,0.0,-0.1474303266703987,-0.09587819010367815,0.0
3.8484510006474966,-0.40509220684885516,0.0,0.0,-0.1470541922256169,-0.09669452823767463,0.0
3.8615409700374537,-0.40083581391689893,0.0,0.0,-0.14661037380299988,-0.0975010716010134,0.0
3.874630939427411,-0.3961671053409755,0.0,0.0,-0.14610016999984035,-0.09829858527642035,0.0
3.8877209088173688,-0.39105792937766337,0.0,0.0,-0.1455248039797037,-0.09908780005364194,0.0
3.9008108782073263,-0.38547671907808545,0.0,0.0,-0.14488542607683638,-0.09986941355168309,0.0
3.913900847597284,-0.37938810867694245,0.0,0.0,-0.14418311632477318,-0.1006440912581018,0.0
3.9269908169872414,-0.37275249928888043,0.0,0.0,-0.14341888691144122,-0.10141246748530665,0.0
3.9400807863771985,-0.36552556882230447,0.0,0.0,-0.14259368456382573,-0.102175146243887,0.0
3.953170755767156,-0.3576577211585484,0.0,0.0,-0.14170839286595438,-0.10293270203305786,0.0
3.9662607251571136,-0.3490934702074058,0.0,0.0,-0.14076383451459695,-0.10368568054833237,0.0
3.979350694547071,-0.33977075567182347,0.0,0.0,-0.13976077351766777,-0.1044345993065465,0.0
3.9924406639370287,-0.32962018957136285,0.0,0.0,-0.13869991734087866,-0.10517994818836314,0.0
4.005530633326986,-0.31856423626558,0.0,0.0,-0.13758191900872208,-0.10592218989837847,0.0
4.018620602716943,-0.30651633456088734,0.0,0.0,-0.13640737916638127,-0.10666176034295365,0.0
4.031710572106901,-0.29337997941849886,0.0,0.0,-0.1351768481096731,-0.10739906892590108,0.0
4.044800541496858,-0.2790477940949977,0.0,0.0,-0.1338908277906289,-0.10813449876217526,0.0
4.057890510886816,-0.26340064297003957,0.0,0.0,-0.1325497738068267,-0.10886840680976179,0.0
4.0709804802767735,-0.2463068631059822,0.0,0.0,-0.13115409738309303,-0.10960112392002874,0.0
4.084070449666731,-0.2276217315787684,0.0,0.0,-0.12970416735471127,-0.1103329548069134,0.0
4.097160419056689,-0.2071873391744884,0.0,0.0,-0.1282003121617931,-0.111064177935471,0.0
4.110250388446646,-0.18483311274045863,0.0,0.0,-0.12664282186500145,-0.11179504533051964,0.0
4.123340357836604,-0.16037732135697727,0.0,0.0,-0.12503195019334667,-0.11252578230638857,0.0
4.13643032722656,-0.13363001649012138,0.0,0.0,-0.12336791663531224,-0.11325658711912585,0.0
4.149520296616518,-0.10439798931459353,0.0,0.0,-0.12165090858509346,-0.1139876305429553,0.0
4.162610266006475,-0.07249246548756308,0.0,0.0,-0.11988108355624691,-0.11471905537330897,0.0
4.175700235396433,-0.03774036758279385,0.0,0.0,-0.11805857147552906,-0.11545097585940901,0.0
4.1887902047863905,-4.898587196589411e-16,0.0,0.0,-0.11618347707014649,-0.11618347707014641,0.0
4.201880174176348,0.037740367582789675,0.0,0.0,-0.11425588236201589,-0.11691661419791945,0.0
4.214970143566306,0.07249246548756229,0.0,0.0,-0.11227584928292436,-0.11765041180616514,0.0
4.228060112956263,0.10439798931459003,0.0,0.0,-0.11024342242465619,-0.11838486302755293,0.0
4.241150082346221,0.13363001649012068,0.0,0.0,-0.10815863193817941,-0.11911992872122844,0.0
4.254240051736178,0.16037732135697663,0.0,0.0,-0.10602149659582727,-0.11985553659910478,0.0
4.267330021126136,0.18483311274045908,0.0,0.0,-0.10383202703001365,-0.12059158033300316,0.0
